audio,sentence
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/f6a82811-9c38-4b5e-b3a7-bbabccbac95a.wav,"khám bệnh, tư vấn, cấp phát thuốc miễn phí cho nhân dân; tặng quà cho học sinh vượt khó học giỏi; hỗ trợ""Em nuôi của Đoàn""..."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/d435c5cc-2a82-4f62-8bcc-b95fc5e9bcef.wav,"Nhà tôi làm từ 2007 rồi, mái lợp xi măng, gió bão nhiều nên hỏng rồi."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/f773d677-7499-4a34-b64c-0118f52835ce.wav,"Hiện nay, cơ quan chuyên môn của huyện Lộc Bình tiếp tục tham mưu phát triển sản phẩm,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/74df2790-440e-48ea-ac2d-1a502aa0c062.wav,anh Chung là người đầu tiên của thôn Đồng Văn sẵn sàng chặt cây để bàn giao mặt bằng
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_manh/c94bad9b-527e-4f66-939b-3b492e7edbf5.wav,"Tôi năm nay là trồng dong năm thứ 2, cảm thấy cây dong riềng hiệu quả kinh tế cao thì là năm nay trồng thêm nhiều tí."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/798ffcdf-c0a2-45b1-9e82-0d4334f56a5f.wav,"Đây là nét đẹp văn hóa truyền thống đã được xây dựng, gìn giữ qua nhiều thế hệ."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/71be4326-ab14-43d2-b773-759158e1188c.wav,UBND - UBND - UBN
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/a1b3face-a80e-4c9e-9918-f6b6539a2957.wav,Sự ra đời của Tỉnh đội bộ dân quân và các Huyện đội Bộ dân quân Lạng Sơn vào 78 năm trước
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/c4c6b6cb-3809-4b68-b490-9711586c60b0.wav,cũng phối hợp chặt chẽ với các doanh nghiệp bến bãi trong khu vực cửa khẩu
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/d9801a11-52ff-4a83-8c32-c64cb1424dc2.wav,Cảm ơn đồng bào và các bạn đã quan tâm theo dõi.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/e9ccadef-2660-4414-a3e9-806f4670ac46.wav,"Được nghe tập huấn, bản thân, gia đình, người dân biết cách chăm sóc sức khỏe, tập thể dục, ăn uống khoa học hơn."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/f7703476-e07c-4742-9eeb-58929f07feca.wav,"hệ thống này giúp theo dõi các công cụ, theo dõi đường đi của hồ sơ,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_12_quan/0303c852-9c53-40d1-ad4a-7cf89b5059ae.wav,"Qua đó, người dân có nhận thức đúng đắn về chăm sóc sức khỏe sinh sản và kế hoạch hóa gia đình,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/c22c2d5e-acf0-4c9f-a0d0-03459a4fb842.wav,về thực hiện xây mới nhà ở trong giai đoạn 1 vừa qua.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/1c94ada8-3295-4948-809e-931212a11304.wav,"còn xung kích tham gia đẩy mạnh cải cách hành chính, chuyển đổi số từ khâu tiếp đón"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/3c63ba4c-4282-4ef7-9017-32632e825b6e.wav,tham gia các hoạt động tại lễ khởi động cụ thể là đổ bê tông.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_quan/ceacf175-6a66-429f-a84d-9533c04eba6d.wav,"Nhờ đó, nhiều năm qua diện tích rừng do đơn vị được giao quản lý đều phát triển tốt, không có cháy rừng xảy ra."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/1451d487-5c5b-4c22-b481-b9592ddc7bce.wav,"Thôn Bắc Đông II, xã Gia Cát, huyện Cao Lộc, Lạng Sơn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/9e4a7f22-0635-43e8-875b-8d55bc9a5143.wav,"nhắn tin cho các con cũng không biết, con gọi về thì biết nghe thô Nay có cô giáo về dạy tôi vui lắm, biết chữ một tí rồi, tôi sẽ cổ gắng"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/29261f6a-2200-4c3a-929b-8d75cd9aa8a8.wav,"Tôi mong giá thành cao hơn để bà con phấn khởi, sang năm gia đình tôi sẽ trồng nhiều hơn."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/51b1f491-e877-4a18-9837-b781702d3ba4.wav,"Với các giống khoai được đưa vào sản xuất như giống Marabel của nước Đức, Hà Lan và giống Trung Quốc."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/98c847ad-aa32-44ce-b2b3-2c6d4b4939fa.wav,"ai có của góp của, ai có nhiều góp nhiều, ai có ít góp ít""; phát huy hết khả năng, tâm huyết, trách nhiệm"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/0bd97707-db16-4815-aa94-2b96b802ec63.wav,sản xuất để từng bước nâng cao chất lượng cuộc sống.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/af48253b-7d94-4d26-af33-4f069e1d99e1.wav,"Tân Thanh là một trong những cửa khẩu trên địa bàn tỉnh Lạng Sơn luôn có lưu lượng hàng hoá là nông sản,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/8118c2af-da4b-4c23-bfae-758d69d270e2.wav,"Thôn Khòn Nà, xã Thống Nhất, huyện Lộc Bình, Lạng Sơn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/933f8dbf-6f52-4c6e-bbb3-b6cbf550cafb.wav,"tổ chức các hoạt động tình nguyện vì cuộc sống cộng đồng, trong đó có hoạt động khám bệnh và cấp phát thuốc miễn phí"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/0d4ca36d-996f-4fbf-b867-e81bdc1eafea.wav,và người dân thuộc nhóm đối tượng hỗ trợ để thực hiện.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/4cd38b73-5cb6-49fa-a04e-3925246c4578.wav,"ủng tướng, Anh hùng LLVT DươNg CôNg sửu"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/2fe55d4d-0ab6-4e82-9837-5d0712419f7f.wav,"Có nhiều nhà mạng triển khai dịch vụ mạng di động 5G tại các thành phố lớn trong cả nước, tại Lạng Sơn hiện nay,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/bfdf7596-f3d1-49ea-8adb-6bf98b5f43bb.wav,"Trong lễ hội mùa Xuân, những lời ca điệu múa hòa quyện ang đến tinh thần phấn chấn, khởi đầu cho một năm mới vui tươi."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/49b52c50-3784-42c6-8468-9e14e7976a31.wav,"Bí thư Huyện Đoàn Lộc Bình, tỉnh Lạng Sơn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/f1fa3f6c-5159-4b13-852d-a79e9fd14a46.wav,"Những năm qua, ngành Bảo hiểm xã hội đã tập trung thực hiện ứng dụng giao dịch điện tử và giao dịch qua dịch vụ bưu chính"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/bdfafb15-bad1-4798-9851-fc7294b879f9.wav,"Những chuyến đi đấy ngoài khám chữa bệnh, cấp phát thuốc cho người dân, chúng tôi còn tư vấn sức khỏe."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/36d74991-904e-4740-9dec-3572912e3e8f.wav,"Đồng thời, lồng ghép hiệu quả nguồn vốn các chương trình, dự án để xây dựng cơ sở hạ tầng,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_12_quan/2cf87d93-1a67-4922-a556-3083479037c9.wav,không viết nên hiện đều đã quên mất mặt chữ.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/ba012670-2313-482e-b311-c26a2f6975d1.wav,"Theo đó, xã được đầu tư 12 công trình hạ tầng kinh tế kỹ thuật gồn Trường học, đường giao thông."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/423a3290-9bb7-425a-a150-2f2966058558.wav,thôn được lựa chọn làm điểm thôn thông minh.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/fd442807-27dc-4c42-94c6-1eeda76fa335.wav,Đoàn Thanh niên xã Thống Nhất trao tặng 20 bóng đèn năng lượng mặt trời và các hoạt động khác.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/cff657f0-27bb-4c7b-b744-67d52bf5fe92.wav,"không chỉ giúp đỡ vật chất cho người dân, mà còn là nguồn động viên tinh thần,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/02ba6a17-1ade-47c3-a12f-e23e6b1f072f.wav,"nên kinh tế gia đình các hội viên Cựu chiến binh xã Hưng Vũ đều từng bước phát triển, thu nhập ngày một nâng cao."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_manh/45a7f574-3f72-41e3-b87c-fa8ffa245e84.wav,"Đặc biệt, sản phẩm làm ra được sử dụng vào nhiều mục đích khác nhau, trong đó nỗi bật nhất là bán tỉnh bột cho các cơ sở"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/6cb6a227-f0da-4e73-8de9-f80bc44d919d.wav,Mời đồng bào và các bạn theo dõi chương trình truyền hình tiếng Tày của Báo và Đài PT - TH Lạng Sơn.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/37edcd6a-387c-4a8d-98e9-0c8bb5077be7.wav,phòng giao dịch cũng đã họp với Ban Giám đốc và họp đơn vị chỉ đạo anh em
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/918081fa-fbbf-4b69-b264-0f9e98da3523.wav,"Tương tự, Sở khoa học và Công nghệ cũng đang sử dụng hai trụ sở cũ."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/f2262877-3118-46c6-8146-ee5759400adc.wav,"quan tâm đặc biệt đối với các hoàn cảnh khó khăn và những trường hợp đột xuất xảy ra như hỏa hoạn, thiên tai,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/971faaf3-1c5f-454d-b083-02ced6ecae35.wav,nhưng qua công tác rà soát đến nay vẫn còn 110 người từ 15 - 60 tuổi chưa biết chữ ở mức độ 2.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/bfe017de-dce5-4795-b66e-3a33885b261c.wav,"Chương trình xóa nhà tạm, nhà dột nát tại huyện Bắc Sơn đang từng ngày mang lại những đổi thay tích cực,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/8ade1bb4-d92c-49d8-894d-bbfd30ed3bfd.wav,"Hợp tác xã Chế biến nông sản Lụa Vy sản xuất trà túi lọc diếp cá và nhiều sản phẩm khác tại xã Quan Sơn, huyện Chi Lăng"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/dff09e90-5e3c-4d29-8abe-62ffd181a434.wav,về chính sách xã hội cho đối tượng bảo trợ.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/646c237b-28ea-4ada-b588-a56f0f624c24.wav,"Thôn Bản Mới, xã Thụy Hùng, huyện Văn Lãng, Lạng Sơn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/21836cc7-9735-4fae-8259-42c2600acc74.wav,"5 lái xe giảm còn 3 lái xe, 2 văn thư giảm còn 1 văn thư."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/bc3f8d77-6749-4223-8874-8de92bf9ab82.wav,Hợp tác xã sản xuất trà xanh và trà lên men.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/c19e6017-5f15-4486-855a-2132346fb705.wav,"Bên cạnh đó, chị Sơn còn mở thêm xưởng sản xuất cao khô để tạo công ăn việc làm ổn định cho nhiều chị em,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/d436cc34-01d3-4396-a3da-b442616ea4c0.wav,Đây là một trong những cây trồng chính đem lại nguồn thu nhập cho bà con.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/4b9529e5-d9de-4fd2-bfe4-80fc63998b17.wav,"Ngay sau đó, đã kịp thời điều chỉnh các công trình liên quan đến đầu tư."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/106468c1-00ff-41f7-b89d-98ebf5eb7837.wav,đặc biệt là đồng bào dân tộc thiểu số ở vùng đặc biệt khó khăn.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_12_quan/9bfde963-1b51-4ae5-8050-bf42b1101b32.wav,Mô hình được triển khai từ năm 2021 - 2025 hiện nay trong tổng số cây trồng phát triển rất tốt
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/181e9fea-fc5b-456d-9485-d96c0bcfc07e.wav,"xảy ra tại một số trường học và cơ sở chế biến, kinh doanh đạt chứng nhận OCOP."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/daff8103-f3a0-4975-b40a-1561cfb3d2a6.wav,về phát triển khu vực biên giới; triển khai nhiều hoạt động phát huy sức mạnh đại đoàn kết toàn dân tộc
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/e33e0e11-a2d2-4018-8f15-bd5adf63dcbe.wav,"Đặc biệt, vừa qua bà vinh dự được Chủ tịch nước phong tặng danh hiệu Thầy thuốc Ưu tú."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/ffbabcab-7a25-4900-99ef-c5d84a48046f.wav,"Lực lượng dân quân tự vệ trong xã rất nhiệt tình, không quản ngại thời tiết, ngày nghỉ"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/c3316aa9-9fb1-45f5-8809-23f657147916.wav,"Thành phố Phổ Yên, địa phương năng động của tỉnh Thái Nguyên nỗ lực phát triển không gian xanh"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/ce89fe98-1276-463a-a737-fe3015d72b50.wav,"đặc biệt là tội phạm mua bán người, từ đó nêu cao cảnh giác,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/14a1ef5c-973e-4e02-8635-4e1ae6b80d95.wav,"giải quyết chế độ bảo hiểm xã hội, bảo hiểm y tế, đảm bảo quyền và lợi ích cho đối tượng tham gia."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/a79e4d49-7531-497d-aa5c-05f4b9a4e10c.wav,góp một phần công sức nhỏ bé vào Chương trình nhân ái hỗ trợ các hoàn cảnh đặc biệt khó khăn.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/37f50d87-865e-4b99-8ab9-4265e6982f98.wav,"Nhân dịp Tết Nguyên đán vừa qua, Bệnh viện đã tổ chức chuyến đi 0 đồng đưa bệnh nhân về quê ăn Tết."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_quan/d9f69997-db79-42d5-878a-8e15bb96d729.wav,sẽ giúp những cánh rừng ở Lộc Bình giữ được màu xanh vốn có.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_20_quan/8074c21f-63c5-42a2-8663-2dca86bf5df8.wav,"Với suy nghĩ hành thiện để tu thân tích đức, tạo phước lành cho bản thân và gia đình, mang lại nhiều niềm vui, may mắn trong năm mới,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/d44e3955-b839-4861-80c7-60352fee3934.wav,và nâng cao sức khỏe nhân dân trong tình hình mới.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/3418afae-e115-43fd-bd27-3c8d4e18edad.wav,"Từ đầu năm đến nay, công ty xuất khẩu trên 1.000m? gỗ ép đi thị trường các nước như"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/9140b19b-6a1e-42c5-9bf2-7e70195b6d57.wav,"Tại tỉnh Lạng Sơn, thời gian qua, các cấp, ngành chức năng đã triển khai quyết liệt nhiều giải pháp,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/5bdc1e75-3631-437a-bb38-a24b40c8c267.wav,Tổ chức sản xuất: Biên tập chương trình: TRIỆU XUÂN
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_12_quan/a4087d87-a2dc-4c6d-ac35-6a99171bc12d.wav,nói lợi lợi đối thời tới đời mới mới môi nhất đầu tươi tươi.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/8fe39f87-fb0a-4fb7-86c1-ebc760da7380.wav,"Với tinh thần đồng hành cùng tỉnh trong công cuộc chuyển đổi số, từ cuối năm 2022,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/565440ed-beba-49e0-a73c-96ed195d5b50.wav,"tiếp cận với các dịch vụ y tế tiên tiến, hiện đại."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/9d39e62b-59eb-46b1-af3e-c95063ca6a72.wav,"Nhờ được Ngân hàng Chính sách tạo điều kiện cho tôi vay, đến bây giờ cuộc sống kinh tế cũng khá giả hơn."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/2bf12164-e5b7-485a-abe5-7cadad1be940.wav,"Từ sự hỗ trợ của các cấp Hội Phụ nữ, đến nay Hợp tác xã ngày càng cho doanh thu cao, tạo công ăn việc cho nhiều người dâ"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/7484346c-7c76-463d-a7bc-2762e206e316.wav,"Cùng với công tác phổ biến, giáo dục pháp luật nói chung, công tác phòng, chống tội phạm và tệ nạn xã hội"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/63bcbccf-b8c9-4cb1-95c9-ea3a9ca97bc0.wav,"Hiểu rõ những khó khăn của địa phương, trên cương vị là Phó Chủ tịch UBND xã, trong những năm qua,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/bce2c041-65b4-4732-9199-a31dd14b8a7d.wav,"Viettel Lạng Sơn và Viễn thông Lạng Sơn là 2 đơn vị triển khai phát sóng 5G,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/4c97e35f-acef-4b8f-b2ca-95dec1f14840.wav,"xây dựng lực lượng dân quân tự vệ đầy đủ thành phần, binh chủng, lực lượng dân quân cơ động,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/24249914-be64-4e3a-8940-add665e42a20.wav,"ngày 18/02 vừa qua, UBND tỉnh Lạng Sơn đã ban hành văn bản số 225 về tăng cường công tác"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/b13ebec0-85ed-415e-9f82-1130baf33980.wav,góp phần nâng cao đời sống cho người dân trên địa bàn.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/2c476808-61e3-48f5-831e-9eefc4567433.wav,"chỉ đạo Trạm Y tế các xã, thị trấn tích cực truyền thông chăm sóc sức khỏe cho người cao tuổi tại Trạm;"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/b1735175-fb0e-4ce6-92ad-8422f93172be.wav,mang lại hiệu quả đến bệnh nhân đang điều trị tại Bệnh viện đến những hoàn cảnh khó khăn trong cộng đồng.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/69660cdc-7abe-422b-a5bb-d2bc42a673cb.wav,"Quê hương của đồng chí Lương Văn Tri, vị lãnh đạo tiền bối tiêu biểu của Đảng và Cách mạng Việt Nam"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/00ff6bcc-571e-4ef3-bfbe-8fa9998f268f.wav,"đặc biệt tỷ lệ hộ nghèo, cận nghèo của xã còn chiếm trên 10%"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/a986c55e-ce6e-4033-899e-5348a8ef52c3.wav,"hiến hàng nghìn mét vuông đất vườn, đất đồi của gia đình để mở mới đường giao thông nông thôn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/5bff340e-cd71-4efd-9ffc-b225fd72f287.wav,"kiểm soát được giải quyết hồ sơ của các phòng nghiệp vụ. Qua đó, đảm bảo được công khai, minh bạch."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/66101255-0b1f-463b-be96-28659b2b06d5.wav,"phòng, chống dịch bệnh cúm gia cầm trên địa bàn tỉnh."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_19_quan/def61d64-b5b9-42a7-9a10-802a9274e039.wav,"Để đảm bảo giữ vững chủ quyền an ninh biên giới Quốc gia, không để xảy ra các vụ việc vi phạm hiệp định,"
